controller,anti_windup_enabled,time_s,supply_temperature_c,return_temperature_c,setpoint_c,control_error_c,proportional_term,integral_error_c_s,integral_term,unrestricted_command,heat_load_kw,mass_flow_kg_s,flow_heat_transfer_kw,requested_cooling_fraction,applied_cooling_fraction,cooling_kw,energy_residual_kj
PI_NO_ANTI_WINDUP,False,2920.0,7.086004129298851,8.517279784092242,7.0,0.0860041292988507,0.02580123878965521,275.9139592669048,0.27591395926690476,0.30171519805656,30.0,5.0,29.913661185181876,0.30171519805656,0.30171519805656,30.171519805656,4.085620730620576e-13
PI_NO_ANTI_WINDUP,False,2930.0,7.084770355995147,8.517692888469362,7.0,0.08477035599514693,0.025431106798544077,276.7740005598933,0.2767740005598933,0.3022051073584374,30.0,5.0,29.9480809287111,0.3022051073584374,0.3022051073584374,30.220510735843742,4.887201754399939e-13
PI_NO_ANTI_WINDUP,False,2940.0,7.083466864094991,8.5179413050784,7.0,0.08346686409499071,0.025040059228497214,277.62170411984476,0.27762170411984477,0.302661763348342,30.0,5.0,29.980515816553257,0.302661763348342,0.302661763348342,30.2661763348342,2.6645352591003757e-13
PI_NO_ANTI_WINDUP,False,2950.0,7.082100067356804,8.518034530836518,7.0,0.0821000673568042,0.024630020207041258,278.4563727607947,0.2784563727607947,0.30308639296783596,30.0,5.0,30.011030286726015,0.30308639296783596,0.30308639296783596,30.308639296783596,-1.9273471707492718e-12
PI_NO_ANTI_WINDUP,False,2960.0,7.0806761008015044,8.517981754345007,7.0,0.08067610080150445,0.024202830240451334,279.27737343436274,0.27927737343436276,0.3034802036748141,30.0,5.0,30.039688159059196,0.3034802036748141,0.3034802036748141,30.34802036748141,9.681144774731365e-13
PI_NO_ANTI_WINDUP,False,2970.0,7.079200827076996,8.517791858847115,7.0,0.07920082707699638,0.023760248123098914,280.0841344423778,0.2800841344423778,0.3038443825654767,30.0,5.0,30.06655256399548,0.3038443825654767,0.3038443825654767,30.384438256547668,-1.2163603457793215e-12
PI_NO_ANTI_WINDUP,False,2980.0,7.077679842902105,8.517473425526562,7.0,0.07767984290210528,0.023303952870631583,280.8761427131477,0.2808761427131477,0.3041800955837793,30.0,5.0,30.091685876851148,0.3041800955837793,0.3041800955837793,30.41800955837793,-1.1097789354153065e-12
PI_NO_ANTI_WINDUP,False,2990.0,7.076118485574226,8.517034737120577,7.0,0.07611848557422629,0.022835545672267886,281.65294114216874,0.28165294114216877,0.30448848681443663,30.0,5.0,30.115149657318725,0.30448848681443663,0.30448848681443663,30.448848681443664,2.531308496145357e-12
PI_NO_ANTI_WINDUP,False,3000.0,7.074521839525781,8.516483781822402,7.0,0.07452183952578117,0.02235655185773435,282.414125997911,0.28241412599791105,0.3047706778556454,30.0,5.0,30.137004593999364,0.3047706778556454,0.3047706778556454,30.477067785564536,8.881784197001252e-15
PI_NO_ANTI_WINDUP,False,3010.0,7.072894742915421,8.515828257449199,7.0,0.07289474291542142,0.021868422874626425,283.15934439316885,0.28315934439316887,0.3050277672677953,30.0,5.0,30.157310453755944,0.3050277672677953,0.3050277672677953,30.50277672677953,-1.9539925233402755e-13
PI_NO_ANTI_WINDUP,False,3020.0,7.071241794240668,8.515075575852281,7.0,0.07124179424066757,0.02137253827220027,283.8882918223231,0.2838882918223231,0.30526083009452337,30.0,5.0,30.176126035682717,0.30526083009452337,0.30526083009452337,30.526083009452336,1.3766765505351941e-12
PI_NO_ANTI_WINDUP,False,3030.0,7.069567358959473,8.514232867547578,7.0,0.06956735895947297,0.02087020768784189,284.60070976472974,0.28460070976472973,0.3054709174525716,30.0,5.0,30.193509129491403,0.3054709174525716,0.3054709174525716,30.54709174525716,-1.4832579608992091e-12
PI_NO_ANTI_WINDUP,False,3040.0,7.067875576108919,8.513306986545228,7.0,0.0678755761089187,0.02036267283267561,285.29638335432446,0.28529638335432445,0.30565905618700007,30.0,5.0,30.209516478118857,0.30565905618700007,0.30565905618700007,30.565905618700008,2.220446049250313e-13
PI_NO_ANTI_WINDUP,False,3050.0,7.066170364909966,8.512304515358057,7.0,0.06617036490996586,0.019851109472989757,285.97513911541364,0.28597513911541367,0.3058262485884034,30.0,5.0,30.224203744365102,0.3058262485884034,0.3058262485884034,30.58262485884034,1.7053025658242404e-12
PI_NO_ANTI_WINDUP,False,3060.0,7.064455431347883,8.511231770169708,7.0,0.06445543134788334,0.019336629404365,286.6368427645133,0.2866368427645133,0.30597347216887827,30.0,5.0,30.237625481376135,0.30597347216887827,0.30597347216887827,30.597347216887826,1.545430450278218e-12
PI_NO_ANTI_WINDUP,False,3070.0,7.062734274718641,8.510094806143984,7.0,0.06273427471864057,0.01882028241559217,287.2813970779921,0.2872813970779921,0.3061016794935843,30.0,5.0,30.24983510678968,0.3061016794935843,0.3061016794935843,30.61016794935843,-2.1671553440683056e-12
PI_NO_ANTI_WINDUP,False,3080.0,7.061010194132187,8.508899422857908,7.0,0.06101019413218722,0.018303058239656167,287.9087398251785,0.2879087398251785,0.3062117980648347,30.0,5.0,30.260884880367566,0.3062117980648347,0.3062117980648347,30.621179806483468,-1.6608936448392342e-12
PI_NO_ANTI_WINDUP,False,3090.0,7.059286294964169,8.507651169841795,7.0,0.05928629496416882,0.017785888489250643,288.5188417665004,0.2885188417665004,0.30630473025575106,30.0,5.0,30.270825884942383,0.30630473025575106,0.30630473025575106,30.630473025575107,-6.039613253960852e-13
PI_NO_ANTI_WINDUP,False,3100.0,7.057565495248223,8.506355352210491,7.0,0.057565495248223186,0.017269648574466955,289.11170471614207,0.28911170471614206,0.306381353290609,30.0,5.0,30.2797080105114,0.306381353290609,0.306381353290609,30.6381353290609,-2.8421709430404007e-13
PI_NO_ANTI_WINDUP,False,3110.0,7.055850532001575,8.505017036370724,7.0,0.05585053200157475,0.016755159600472424,289.6873596686243,0.2896873596686243,0.3064425192690967,30.0,5.0,30.287579941315215,0.3064425192690967,0.3064425192690967,30.64425192690967,1.4210854715202004e-13
PI_NO_ANTI_WINDUP,False,3120.0,7.0541439674771995,8.503641055790268,7.0,0.05414396747719952,0.016243190243159854,290.24586498864005,0.2902458649886401,0.3064890552317999,30.0,5.0,30.29448914574314,0.3064890552317999,0.3064890552317999,30.64890552317999,6.838973831690964e-13
PI_NO_ANTI_WINDUP,False,3130.0,7.052448195336353,8.502232016815421,7.0,0.052448195336353365,0.01573445860090601,290.78730466341204,0.29078730466341207,0.30652176326431807,30.0,5.0,30.300481868912517,0.30652176326431807,0.30652176326431807,30.652176326431807,9.681144774731365e-13
PI_NO_ANTI_WINDUP,False,3140.0,7.050765446735783,8.500794304523973,7.0,0.05076544673578276,0.015229634020734828,291.3117866167756,0.2913117866167756,0.30654142063751044,30.0,5.0,30.305603127773175,0.30654142063751044,0.30654142063751044,30.654142063751046,-1.1901590823981678e-12
PI_NO_ANTI_WINDUP,False,3150.0,7.049097796324405,8.499332088601614,7.0,0.04909779632440525,0.014729338897321574,291.8194410841334,0.29181944108413344,0.306548779981455,30.0,5.0,30.30989670859366,0.306548779981455,0.306548779981455,30.6548779981455,7.824851877558103e-13
PI_NO_ANTI_WINDUP,False,3160.0,7.047447168144731,8.497849329230352,7.0,0.047447168144731044,0.014234150443419313,292.3104190473775,0.2923104190473775,0.3065445694907968,30.0,5.0,30.313405166689474,0.3065445694907968,0.3065445694907968,30.654456949079677,-1.8198775819655566e-12
PI_NO_ANTI_WINDUP,False,3170.0,7.04581534143473,8.49634978297825,7.0,0.04581534143473043,0.013744602430419127,292.7848907288248,0.2927848907288248,0.30652949315924394,30.0,5.0,30.31616982825955,0.30652949315924394,0.30652949315924394,30.652949315924396,2.0170531911389844e-12
PI_NO_ANTI_WINDUP,False,3180.0,7.044203956326286,8.494837008680356,7.0,0.04420395632628615,0.013261186897885845,293.2430441431721,0.2932430441431721,0.30650423104105795,30.0,5.0,30.318230794200066,0.30650423104105795,0.30650423104105795,30.650423104105794,-1.6076029396572267e-12
PI_NO_ANTI_WINDUP,False,3190.0,7.042614519436785,8.49331437330141,7.0,0.042614519436784626,0.012784355831035387,293.68508370643497,0.293685083706435,0.30646943953747036,30.0,5.0,30.31962694577065,0.30646943953747036,0.30646943953747036,30.646943953747037,-1.7763568394002505e-14
PI_NO_ANTI_WINDUP,False,3200.0,7.041048409350773,8.491785057771406,7.0,0.04104840935077281,0.012314522805231843,294.1112289008028,0.2941112289008028,0.30642575170603464,30.0,5.0,30.320395951991223,0.30642575170603464,0.30642575170603464,30.642575170603465,-1.794120407794253e-12
PI_NO_ANTI_WINDUP,False,3210.0,7.039506881988991,8.490252062785801,7.0,0.03950688198899144,0.011852064596697432,294.5217129943105,0.2945217129943105,0.3063737775910079,30.0,5.0,30.320574278653325,0.3063737775910079,0.3063737775910079,30.637377759100794,-1.234568003383174e-12
PI_NO_ANTI_WINDUP,False,3220.0,7.037991075862449,8.48871821456258,7.0,0.03799107586244865,0.011397322758734596,294.9167818142004,0.29491678181420045,0.30631410457293506,30.0,5.0,30.320197198832737,0.30631410457293506,0.30631410457293506,30.631410457293505,2.3092638912203256e-13
PI_NO_ANTI_WINDUP,False,3230.0,7.036502017209527,8.487186170549027,7.0,0.03650201720952673,0.010950605162858017,295.2966925728249,0.2952966925728249,0.30624729773568293,30.0,5.0,30.31929880479555,0.30624729773568293,0.30624729773568293,30.624729773568294,2.682298827494378e-12
PI_NO_ANTI_WINDUP,False,3240.0,7.0350406250144415,8.485658425071536,7.0,0.035040625014441495,0.010512187504332448,295.6617127449202,0.2956617127449202,0.3061739002492527,30.0,5.0,30.317912021193276,0.3061739002492527,0.3061739002492527,30.617390024925268,-7.194245199571014e-13
PI_NO_ANTI_WINDUP,False,3250.0,7.033607715905676,8.484137314922286,7.0,0.03360771590567602,0.010082314771702804,296.0121189950646,0.29601211899506463,0.3060944337667674,30.0,5.0,30.316068619447147,0.3060944337667674,0.3060944337667674,30.609443376676744,2.220446049250313e-13
PI_NO_ANTI_WINDUP,False,3260.0,7.032204008933285,8.482625024877084,7.0,0.032204008933285344,0.009661202679985603,296.34819615412135,0.29634819615412133,0.30600939883410694,30.0,5.0,30.31379923322539,0.30600939883410694,0.30600939883410694,30.600939883410692,-1.3233858453531866e-12
PI_NO_ANTI_WINDUP,False,3270.0,7.030830130224265,8.481123593139163,7.0,0.030830130224265062,0.009249039067279518,296.6702362434542,0.29667023624345423,0.30591927531073376,30.0,5.0,30.31113337492136,0.30591927531073376,0.30591927531073376,30.591927531073377,-7.016609515630989e-13
PI_NO_ANTI_WINDUP,False,3280.0,7.029486617515404,8.479634916704132,7.0,0.0294866175154036,0.00884598525462108,296.97853754569684,0.29697853754569686,0.30582452280031797,30.0,5.0,30.308099453044424,0.30582452280031797,0.30582452280031797,30.582452280031795,-1.0746958878371515e-12
PI_NO_ANTI_WINDUP,False,3290.0,7.028173924563311,8.478160756641719,7.0,0.028173924563311026,0.008452177368993308,297.27340372085087,0.29727340372085087,0.30572558108984416,30.0,5.0,30.304724790438723,0.30572558108984416,0.30572558108984416,30.572558108984417,1.1368683772161603e-12
PI_NO_ANTI_WINDUP,False,3300.0,7.026892425431513,8.476702743290337,7.0,0.026892425431513267,0.00806772762945398,297.55514296648397,0.297555142966484,0.30562287059593796,30.0,5.0,30.30103564324942,0.30562287059593796,0.30562287059593796,30.562287059593796,-9.769962616701378e-13
PI_NO_ANTI_WINDUP,False,3310.0,7.025642418654746,8.475262381360913,7.0,0.025642418654745924,0.007692725596423777,297.8240672207991,0.2978240672207991,0.3055167928172229,30.0,5.0,30.297057220558898,0.3055167928172229,0.3055167928172229,30.551679281722286,-1.6786572132332367e-12
PI_NO_ANTI_WINDUP,False,3320.0,7.0244241312807585,8.473841054946757,7.0,0.024424131280758488,0.007327239384227546,298.0804914073466,0.2980804914073466,0.30540773079157413,30.0,5.0,30.29281370461936,0.30540773079157413,0.30540773079157413,30.54077307915741,1.5987211554602254e-12
PI_NO_ANTI_WINDUP,False,3330.0,7.023237722790146,8.472440032436616,7.0,0.02323772279014591,0.006971316837043773,298.32473272015415,0.29832473272015414,0.3052960495571979,30.0,5.0,30.28832827161122,0.3052960495571979,0.3052960495571979,30.52960495571979,-5.506706202140776e-13
PI_NO_ANTI_WINDUP,False,3340.0,7.02208328889489,8.471060471328428,7.0,0.02208328889488964,0.006624986668466892,298.5571099480556,0.2985571099480556,0.3051820966165225,30.0,5.0,30.283623112860955,0.3051820966165225,0.3051820966165225,30.51820966165225,4.5297099404706387e-13
PI_NO_ANTI_WINDUP,False,3350.0,7.020960865216463,8.469703422941533,7.0,0.020960865216462565,0.006288259564938769,298.7779428370045,0.2987779428370045,0.30506620240194326,30.0,5.0,30.278719456453977,0.30506620240194326,0.30506620240194326,30.506620240194326,-6.128431095930864e-13
PI_NO_ANTI_WINDUP,False,3360.0,7.019870430844499,8.468369837025486,7.0,0.0198704308444988,0.00596112925334964,298.9875514891691,0.2989875514891691,0.30494868074251874,30.0,5.0,30.273637589182638,0.30494868074251874,0.30494868074251874,30.494868074251873,6.750155989720952e-13
PI_NO_ANTI_WINDUP,False,3370.0,7.018811911777182,8.467060566263847,7.0,0.01881191177718211,0.005643573533154633,299.1862557976141,0.2991862557976141,0.30482982933076874,30.0,5.0,30.268396878771284,0.30482982933076874,0.30482982933076874,30.482982933076876,-2.9309887850104133e-13
PI_NO_ANTI_WINDUP,False,3380.0,7.0177851842446195,8.46577637067164,7.0,0.0177851842446195,0.00533555527338585,299.3743749153859,0.2993743749153859,0.30470993018877174,30.0,5.0,30.26301579632471,0.30470993018877174,0.30470993018877174,30.470993018877174,-5.240252676230739e-13
PI_NO_ANTI_WINDUP,False,3390.0,7.0167900779166175,8.464517921885397,7.0,0.016790077916617463,0.005037023374985239,299.5522267578321,0.2995522267578321,0.30458925013281735,30.0,5.0,30.257511938947495,0.30458925013281735,0.30458925013281735,30.458925013281736,1.8474111129762605e-12
PI_NO_ANTI_WINDUP,False,3400.0,7.0158263789963575,8.46328580734498,7.0,0.015826378996357526,0.004747913698907258,299.7201275369983,0.2997201275369983,0.30446804123590554,30.0,5.0,30.25190205248619,0.30446804123590554,0.30446804123590554,30.446804123590553,5.950795411990839e-13
PI_NO_ANTI_WINDUP,False,3410.0,7.0148938332016,8.462080534366576,7.0,0.014893833201599982,0.004468149960479994,299.8783913269619,0.29987839132696187,0.3043465412874419,30.0,5.0,30.246202054348,0.3043465412874419,0.3043465412874419,30.43465412874419,-2.4868995751603507e-13
PI_NO_ANTI_WINDUP,False,3420.0,7.013992148635111,8.460902534106538,7.0,0.013992148635111334,0.0041976445905334,300.02732965897786,0.3000273296589779,0.3042249742495113,30.0,5.0,30.240427056352807,0.3042249742495113,0.3042249742495113,30.42249742495113,2.6645352591003757e-14
PI_NO_ANTI_WINDUP,False,3430.0,7.013120998546124,8.459752165415855,7.0,0.013120998546123808,0.003936299563837142,300.167251145329,0.300167251145329,0.3041035507091661,30.0,5.0,30.23459138757738,0.3041035507091661,0.3041035507091661,30.410355070916612,1.1102230246251565e-12
PI_NO_ANTI_WINDUP,False,3440.0,7.012280023984692,8.45862971858534,7.0,0.012280023984692079,0.0036840071954076237,300.2984611307902,0.30029846113079023,0.30398246832619785,30.0,5.0,30.228708617153554,0.30398246832619785,0.30398246832619785,30.398246832619787,-1.3589129821411916e-12
PI_NO_ANTI_WINDUP,False,3450.0,7.011468836350883,8.457535418981735,7.0,0.011468836350882583,0.003440650905264775,300.4212613706371,0.3004212613706371,0.3038619122759019,30.0,5.0,30.222791576984807,0.3038619122759019,0.3038619122759019,30.386191227590192,-6.745715097622451e-13
PI_NO_ANTI_WINDUP,False,3460.0,7.010687019840809,8.456469430575108,7.0,0.010687019840808887,0.003206105952242666,300.53594973414596,0.300535949734146,0.3037420556863887,30.0,5.0,30.216852384346854,0.3037420556863887,0.3037420556863887,30.374205568638867,-1.3140599719463353e-12
PI_NO_ANTI_WINDUP,False,3470.0,7.009934133791565,8.455431859358137,7.0,0.009934133791564825,0.0029802401374694476,300.64281993255406,0.3006428199325541,0.30362306007002354,30.0,5.0,30.210902464341366,0.30362306007002354,0.30362306007002354,30.362306007002353,-3.637090628672013e-13
PI_NO_ANTI_WINDUP,False,3480.0,7.009209714927159,8.454422756657939,7.0,0.009209714927158608,0.0027629144781475823,300.7421612704697,0.3007421612704697,0.3035050757486173,30.0,5.0,30.20495257217331,0.3035050757486173,0.3035050757486173,30.35050757486173,-8.837375276016246e-14
PI_NO_ANTI_WINDUP,False,3490.0,7.008513279507596,8.45344212234132,7.0,0.008513279507596394,0.002553983852278918,300.8342584197413,0.30083425841974126,0.30338824227202016,30.0,5.0,30.199012815224823,0.30338824227202016,0.30338824227202016,30.338824227202014,-1.411759598113349e-12
PI_NO_ANTI_WINDUP,False,3500.0,7.007844325383304,8.452489907914407,7.0,0.007844325383303818,0.0023532976149911455,300.9193912148172,0.3009193912148172,0.30327268882980835,30.0,5.0,30.193092674900047,0.30327268882980835,0.30327268882980835,30.327268882980835,-3.459454944731988e-13
PI_NO_ANTI_WINDUP,False,3510.0,7.00720233395708,8.451566019517756,7.0,0.007202333957080143,0.0021607001871240426,300.99783446865024,0.30099783446865025,0.3031585346557743,30.0,5.0,30.187201028218123,0.3031585346557743,0.3031585346557743,30.31585346557743,9.15267861500979e-13
PI_NO_ANTI_WINDUP,False,3520.0,7.006586772055839,8.450670320818148,7.0,0.006586772055839241,0.001976031616751772,301.06985780822106,0.30106985780822104,0.3030458894249728,30.0,5.0,30.181346169132244,0.3030458894249728,0.3030458894249728,30.30458894249728,-4.5297099404706387e-13
PI_NO_ANTI_WINDUP,False,3530.0,7.00599709371438,8.449802635798376,7.0,0.005997093714380064,0.001799128114314019,301.13572552877946,0.3011357255287795,0.3029348536430935,30.0,5.0,30.175535829555507,0.3029348536430935,0.3029348536430935,30.29348536430935,-3.019806626980426e-13
PI_NO_ANTI_WINDUP,False,3540.0,7.005432741873452,8.448962751446436,7.0,0.005432741873452329,0.0016298225620356988,301.1956964659233,0.30119569646592326,0.30282551902795896,30.0,5.0,30.169777200075348,0.30282551902795896,0.30282551902795896,30.282551902795895,-3.8191672047105385e-13
PI_NO_ANTI_WINDUP,False,3550.0,7.004893149994406,8.448150420345597,7.0,0.004893149994406265,0.0014679449983218795,301.2500238846578,0.3012500238846578,0.3027179688829797,30.0,5.0,30.164076950339876,0.3027179688829797,0.3027179688829797,30.27179688829797,-8.43769498715119e-13
PI_NO_ANTI_WINDUP,False,3560.0,7.004377743592693,8.447365363166936,7.0,0.004377743592693051,0.0013133230778079152,301.29895538460187,0.3012989553846019,0.3026122784624098,30.0,5.0,30.158441249101678,0.3026122784624098,0.3026122784624098,30.261227846240978,-1.3766765505351941e-12
PI_NO_ANTI_WINDUP,False,3570.0,7.003885941692505,8.446607271065972,7.0,0.0038859416925047796,0.0011657825077514338,301.3427328205288,0.3013427328205288,0.30250851532828027,30.0,5.0,30.152875783905454,0.30250851532828027,0.30250851532828027,30.250851532828026,5.950795411990839e-13
PI_NO_ANTI_WINDUP,False,3580.0,7.003417158204837,8.445875807985084,7.0,0.003417158204836568,0.0010251474614509702,301.38159223745384,0.30138159223745387,0.30240673969890486,30.0,5.0,30.147385780407173,0.30240673969890486,0.30240673969890486,30.240673969890487,-1.0746958878371515e-12
PI_NO_ANTI_WINDUP,False,3590.0,7.002970803231232,8.445170612863519,7.0,0.002970803231232111,0.0008912409693696332,301.4157638195022,0.30141576381950225,0.3023070047888719,30.0,5.0,30.141976021314797,0.3023070047888719,0.3023070047888719,30.23070047888719,5.329070518200751e-13
PI_NO_ANTI_WINDUP,False,3600.0,7.002546284295479,8.44449130175675,7.0,0.0025462842954793174,0.0007638852886437952,301.44547185181455,0.30144547185181453,0.3022093571404583,30.0,5.0,30.136650864940563,0.3022093571404583,0.3022093571404583,30.220935714045833,2.0516921495072893e-12
PI_ANTI_WINDUP,True,0.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,10.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,20.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,30.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,40.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,50.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,60.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,70.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,80.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,90.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,100.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,110.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,120.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,130.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,140.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,150.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,160.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,170.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,180.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,190.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,200.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,210.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,220.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,230.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,240.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,250.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,260.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,270.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,280.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,290.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,300.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,310.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,320.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,330.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,340.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,350.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,360.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,370.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,380.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,390.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,400.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,410.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,420.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,430.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,440.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,450.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
